Code,1-Yield_C_Mean,2-BD_C_Mean,3-OC_C_Mean,4-N_C_Mean,5-Aggre_C_Mean,6-Infiltration_C_Mean,7-Ksat_C_Mean,8-Erosion_C_Mean,9-Runoff_C_Mean,10-Leaching_C_Mean,11-Weed_C_Mean,12-MBC_C_Mean,13-MBN_C_Mean
Temperate_Wheat_OtherCC_NotAvailable,-15.44378013,-0.379726556,3.257786956,1.717300904,5.60134483,36.90006804,66.83834654,-78.47606578,-73.38584211,-11.81773183,124.4271403,5.895839245,12.21625565
Tropical_Corn_Grass_Coarse,9.660329066,2.392569769,16.88397571,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Corn_Grass_Fine,13.45057384,-0.994940697,6.56515776,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Corn_Grass_Medium,14.37333804,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Corn_Grass_NotAvailable,14.37333804,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-12.48313205,-52.26776861,47.69680651,26.29327903
Tropical_Corn_Legume_Coarse,26.28958087,2.062324341,22.10592172,52.35128239,13.37236685,96.95362943,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.17523903,47.69680651,26.29327903
Tropical_Corn_Legume_Fine,14.90669312,-6.037979055,-2.571896571,8.392650804,13.37236685,62.1924657,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Corn_Legume_Medium,-2.955741469,-0.953754367,8.571672492,11.13971564,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Corn_Legume_NotAvailable,18.42672025,-0.953754367,-1.07846381,-2.002997843,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-34.66142526,-52.26776861,47.69680651,26.29327903
Tropical_Corn_MTT_Coarse,20.54927559,1.659807876,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Corn_MTT_Fine,20.54927559,1.257636757,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Corn_MTT_Medium,20.54927559,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Corn_MTT_NotAvailable,20.51335805,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Corn_OtherCC_Coarse,3.682706164,-4.209728641,44.66260801,19.72793827,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,51.62094141,26.29327903
Tropical_Corn_OtherCC_Fine,3.886682884,-5.531941512,8.431157328,3.926651644,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,28.93591713,26.29327903
Tropical_Corn_OtherCC_Medium,3.682706164,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_Corn_OtherCC_NotAvailable,3.682706164,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_CS_Grass_Coarse,24.52608414,2.285727709,16.88397571,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CS_Grass_Fine,24.52608414,-0.994940697,6.56515776,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CS_Grass_Medium,24.52608414,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CS_Grass_NotAvailable,24.52608414,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-12.48313205,-52.26776861,47.69680651,26.29327903
Tropical_CS_Legume_Coarse,15.73275645,2.03455312,22.16295702,52.44213488,13.37236685,96.95362943,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_CS_Legume_Fine,15.73275645,-6.017843065,-1.732266893,8.37281973,13.37236685,62.1924657,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_CS_Legume_Medium,15.73275645,-0.953754367,8.571672492,11.13971564,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_CS_Legume_NotAvailable,15.73275645,-0.953754367,-1.007442828,-2.044627893,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-34.66142526,-52.29025357,47.69680651,26.29327903
Tropical_CS_MTT_Coarse,20.59114079,1.659807876,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CS_MTT_Fine,20.59114079,1.257636757,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CS_MTT_Medium,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CS_MTT_NotAvailable,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CS_OtherCC_Coarse,0.016047853,-4.209728641,44.66260801,19.72793827,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,51.62094141,26.29327903
Tropical_CS_OtherCC_Fine,0.016047853,-5.531941512,21.80434926,18.96401182,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,28.93591713,26.29327903
Tropical_CS_OtherCC_Medium,0.016047853,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_CS_OtherCC_NotAvailable,0.016047853,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_CSW_Grass_Coarse,24.52608414,2.285727709,16.88397571,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CSW_Grass_Fine,24.52608414,-0.994940697,6.56515776,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CSW_Grass_Medium,24.52608414,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CSW_Grass_NotAvailable,24.52608414,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-12.48313205,-52.26776861,47.69680651,26.29327903
Tropical_CSW_Legume_Coarse,15.73275645,2.03455312,22.16295702,52.44213488,13.37236685,96.95362943,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_CSW_Legume_Fine,15.73275645,-6.017843065,-1.732266893,8.37281973,13.37236685,62.1924657,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_CSW_Legume_Medium,15.73275645,-0.953754367,8.571672492,11.13971564,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_CSW_Legume_NotAvailable,15.73275645,-0.953754367,-1.007442828,-2.044627893,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-34.66142526,-52.29025357,47.69680651,26.29327903
Tropical_CSW_MTT_Coarse,20.59114079,1.659807876,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CSW_MTT_Fine,20.59114079,1.257636757,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CSW_MTT_Medium,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CSW_MTT_NotAvailable,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_CSW_OtherCC_Coarse,0.016047853,-4.209728641,44.66260801,19.72793827,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,51.62094141,26.29327903
Tropical_CSW_OtherCC_Fine,0.016047853,-5.531941512,21.80434926,18.96401182,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,28.93591713,26.29327903
Tropical_CSW_OtherCC_Medium,0.016047853,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_CSW_OtherCC_NotAvailable,0.016047853,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_Other_Grass_Coarse,-28.66226202,2.285727709,16.88397571,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Other_Grass_Fine,-28.66226202,-0.994940697,6.56515776,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Other_Grass_Medium,-28.66226202,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Other_Grass_NotAvailable,-28.66226202,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-12.48313205,-52.26776861,47.69680651,26.29327903
Tropical_Other_Legume_Coarse,-15.56582888,2.03455312,22.16295702,52.44213488,13.37236685,96.95362943,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Other_Legume_Fine,-23.23128583,-6.017843065,5.520339351,8.37281973,13.37236685,62.1924657,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Other_Legume_Medium,37.50153668,-0.953754367,8.571672492,11.13971564,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Other_Legume_NotAvailable,-17.23046316,-0.953754367,-1.007442828,-2.044627893,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-34.66142526,-52.29025357,47.69680651,26.29327903
Tropical_Other_MTT_Coarse,20.59114079,1.659807876,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Other_MTT_Fine,20.59114079,1.257636757,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Other_MTT_Medium,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Other_MTT_NotAvailable,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Other_OtherCC_Coarse,-3.74413327,-4.209728641,61.89196291,15.87633718,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,51.62094141,26.29327903
Tropical_Other_OtherCC_Fine,-3.73855066,-5.531941512,21.80434926,18.96401182,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,28.93591713,26.29327903
Tropical_Other_OtherCC_Medium,-3.73855066,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_Other_OtherCC_NotAvailable,-3.73855066,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_Soybean_Grass_Coarse,24.52608414,2.285727709,16.88397571,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Soybean_Grass_Fine,24.52608414,-0.994940697,6.56515776,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Soybean_Grass_Medium,24.52608414,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Soybean_Grass_NotAvailable,24.52608414,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-12.48313205,-52.26776861,47.69680651,26.29327903
Tropical_Soybean_Legume_Coarse,15.73275645,2.03455312,22.16295702,52.44213488,13.37236685,96.95362943,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Soybean_Legume_Fine,15.73275645,-6.017843065,-1.732266893,8.37281973,13.37236685,62.1924657,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Soybean_Legume_Medium,15.73275645,-0.953754367,8.571672492,11.13971564,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Soybean_Legume_NotAvailable,15.73275645,-0.953754367,-1.007442828,-2.044627893,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-34.66142526,-52.29025357,47.69680651,26.29327903
Tropical_Soybean_MTT_Coarse,20.59114079,1.659807876,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Soybean_MTT_Fine,20.59114079,1.257636757,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Soybean_MTT_Medium,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Soybean_MTT_NotAvailable,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Soybean_OtherCC_Coarse,0.016047853,-4.209728641,44.66260801,19.72793827,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,51.62094141,26.29327903
Tropical_Soybean_OtherCC_Fine,0.016047853,-5.531941512,21.80434926,18.96401182,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,28.93591713,26.29327903
Tropical_Soybean_OtherCC_Medium,0.016047853,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_Soybean_OtherCC_NotAvailable,0.016047853,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_Vegetable_Grass_Coarse,107.4478385,2.285727709,16.88397571,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Vegetable_Grass_Fine,106.935447,-0.994940697,6.56515776,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Vegetable_Grass_Medium,106.935447,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Vegetable_Grass_NotAvailable,106.935447,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-12.48313205,-52.26776861,47.69680651,26.29327903
Tropical_Vegetable_Legume_Coarse,-2.807161419,2.03455312,22.16295702,52.44213488,13.37236685,96.95362943,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Vegetable_Legume_Fine,6.428793811,-6.017843065,-1.732266893,8.37281973,13.37236685,62.1924657,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Vegetable_Legume_Medium,21.57940837,-0.953754367,8.571672492,11.13971564,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Vegetable_Legume_NotAvailable,0.779904255,-0.953754367,-1.007442828,-2.044627893,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-34.66142526,-52.29025357,47.69680651,26.29327903
Tropical_Vegetable_MTT_Coarse,20.59114079,1.659807876,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Vegetable_MTT_Fine,20.59114079,1.257636757,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Vegetable_MTT_Medium,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Vegetable_MTT_NotAvailable,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Vegetable_OtherCC_Coarse,0.016047853,-4.209728641,37.334234,19.72793827,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,51.62094141,26.29327903
Tropical_Vegetable_OtherCC_Fine,0.016047853,-5.531941512,24.44217347,20.70221686,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,28.93591713,26.29327903
Tropical_Vegetable_OtherCC_Medium,0.016047853,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_Vegetable_OtherCC_NotAvailable,0.016047853,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_Wheat_Grass_Coarse,24.52608414,2.285727709,16.88397571,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Wheat_Grass_Fine,24.52608414,-0.994940697,6.56515776,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Wheat_Grass_Medium,24.52608414,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Wheat_Grass_NotAvailable,24.52608414,-0.953754367,10.26743293,24.20967051,13.37236685,52.44860731,133.4397531,-75.24562977,-73.35195517,-12.48313205,-52.26776861,47.69680651,26.29327903
Tropical_Wheat_Legume_Coarse,15.73275645,2.03455312,22.16295702,52.44213488,13.37236685,96.95362943,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Wheat_Legume_Fine,15.73275645,-6.017843065,-1.732266893,8.37281973,13.37236685,62.1924657,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Wheat_Legume_Medium,15.73275645,-0.953754367,8.571672492,11.13971564,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.29025357,47.69680651,26.29327903
Tropical_Wheat_Legume_NotAvailable,15.73275645,-0.953754367,-1.007442828,-2.044627893,13.37236685,82.64261086,133.4397531,-75.24562977,-73.35195517,-34.66142526,-52.29025357,47.69680651,26.29327903
Tropical_Wheat_MTT_Coarse,20.59114079,1.659807876,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Wheat_MTT_Fine,20.59114079,1.257636757,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Wheat_MTT_Medium,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Wheat_MTT_NotAvailable,20.59114079,-0.953754367,8.485703351,12.7437003,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.69680651,26.29327903
Tropical_Wheat_OtherCC_Coarse,0.016047853,-4.209728641,44.66260801,19.72793827,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,51.62094141,26.29327903
Tropical_Wheat_OtherCC_Fine,0.016047853,-5.531941512,21.80434926,18.96401182,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,28.93591713,26.29327903
Tropical_Wheat_OtherCC_Medium,0.016047853,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
Tropical_Wheat_OtherCC_NotAvailable,0.016047853,-0.953754367,31.19922149,21.91257924,13.37236685,65.31208313,133.4397531,-75.24562977,-73.35195517,-24.65437292,-52.26776861,47.4101083,26.29327903
